2014-12-04 06:08:55,@Bipartisanism
2014-12-04 06:07:38,@Milvax,@TalbertSwan
2014-12-04 06:07:38,@pcrhuppeipdayoz,@TalbertSwan
2014-12-04 06:07:38,@IWriteAllDay_,@thehitlistdemo
2014-12-04 06:07:38,@JRelloHello
2014-12-04 06:07:38,@CantTEMInothing,@LadiesBeLovinMe
2014-12-04 06:07:38,@CassidyRCrews,@TananariveDue
2014-12-04 06:07:38,@Carol1neTweets,@Bipartisanism
2014-12-04 06:07:37,@j_luis_amaro,@creativerobd
2014-12-04 06:07:37,@Ditorious,@nagoul1
2014-12-04 06:07:37,@icebergbabe69,@SDawn001
2014-12-04 06:07:37,@allanjenkins21,@sanjivbee
2014-12-04 06:07:37,@DarbLall,@TananariveDue
2014-12-04 06:07:37,@PNEgoals,@TalbertSwan
2014-12-04 06:07:37,@DoctorFluxx,@Bipartisanism
2014-12-04 06:07:36,@NadeenMoh
2014-12-04 06:07:36,@TJExodus,@KhaledBeydoun
2014-12-04 06:07:36,@MykaDean
2014-12-04 06:07:35,@sonopakis,@TalbertSwan
2014-12-05 22:30:26,@LastOfDaReal94_,@VibeMagazine
2014-12-05 22:30:26,@lmLauraFlyMe,@GotNewsDotCom
2014-12-05 22:30:26,@seandanaher
2014-12-05 22:30:25,@paiute023,@YourAnonNews
2014-12-05 22:30:24,@CortinaErnie,@YourAnonGlobal
2014-12-05 22:30:24,@AdmiradoraPerez,@buell003
2014-12-05 22:30:23,@resistunite,@jncatron
2014-12-05 22:30:22,@cwalshCURO
2014-12-05 22:30:22,@buell003,@OccHiloMedia
2014-12-05 22:30:21,@TarbayComsoft,@sexiyest
2014-12-05 22:30:21,@splanko,@Jeannie_Hartley
2014-12-05 22:30:21,@HuffPostVoces
2014-12-05 22:30:20,@Sarambo79,@MatthewACherry
2014-12-05 22:30:20,@cmliveyourlife,@JessicaGlenza
2014-12-05 22:30:20,@MergeCollective,@bethwhitney
2014-12-05 22:30:20,@RiceTamir,@girlisyousrs
2014-12-05 22:30:20,@ThreadbarePanda,@popcornreel
2014-12-05 22:30:20,@dicle_b,@SauloCorona
2014-12-05 22:30:18,@FWDProgressBlog,@msnbc
2014-12-05 22:30:18,@kfin2bu,@7News
2014-12-05 22:30:17,@tiredlaidback,@thecrisismag
2014-12-05 22:30:17,@OrganizerCmw,@andrewgill
2014-12-05 22:30:17,@RUFireTV,@bobinchakABC7
2014-12-05 22:30:16,@TheBluto
2014-12-05 22:30:16,@IAmPostal247
2014-12-05 22:30:16,@FngConservative
2014-12-05 22:30:15,@AvaGacser
2014-12-05 22:30:15,@SoroyaBacchusMD
2014-12-05 22:30:14,@KenyanKuchu
2014-12-05 22:30:14,@BEntertainers2
2014-12-05 22:30:14,@rhlxs,@amnesty
2014-12-05 22:30:14,@mzxrreuphoria2,@sexiyest
2014-12-05 22:30:14,@johngaskinstl
2014-12-05 22:30:14,@LuciaWeiHe
2014-12-05 22:30:14,@PatoEsquivel,@Desinformemonos
2014-12-05 22:30:13,@iamdankaufman
2014-12-05 22:30:13,@Lorrain04608338,@PoliticalAnt
2014-12-05 22:30:13,@Mim5453,@DotPolitics
2014-12-05 22:30:12,@chicrebellion
2014-12-05 22:30:12,@WellseyBoyes,@sexiyest
2014-12-05 22:30:12,@zz2aa
2014-12-05 22:30:11,@Nate_Rasmussen,@roxyoradio
2014-12-05 22:30:10,@Tamela_X,@KeeganNYC
2014-12-05 22:30:10,@ridiculousjazz
2014-12-05 22:30:09,@KatiaDominos,@7News
2014-12-05 22:30:09,@DoctaSlick,@KeeganNYC
2014-12-05 22:30:09,@EricMcHaggis
2014-12-05 22:30:08,@mvlevk,@Bipartisanism
2014-12-05 22:30:08,@slipcases,@Bipartisanism
2014-12-05 22:30:08,@Adinoadonai
2014-12-05 22:30:08,@CleFinder,@MsTiggy
2014-12-05 22:30:08,@Curry_AmyB,@MatthewACherry
2014-12-05 22:30:07,@hshshshs,@TheBlondePrizzi
2014-12-05 22:30:07,@labellarosebaby,@lisasharper
2014-12-05 22:30:05,@OccupyRMN
2014-12-05 22:30:05,@dida7575,@OwlsAsylum
2014-12-05 22:30:04,@NadirahOWBari,@YahooCanadaNews
2014-12-05 22:30:04,@bodycamsamerica,@DOOM_ALERT
2014-12-05 22:30:03,@Wiseguyapps
2014-12-05 22:30:03,@985peoples,@sexiyest
2014-12-05 22:30:02,@tweetcinemasite
2014-12-05 22:30:02,@austin90sbaby,@lvserena
2014-12-05 22:30:02,@IWriteAllDay_,@PWeiskel08
2014-12-05 22:30:01,@athenailya
2014-12-05 22:30:00,@beardedsean,@YourAnonNews
2014-12-05 22:30:00,@YehudahJoy,@Nettaaaaaaaa
2014-12-05 22:30:00,@YourAnonNews,@GlobalRevLive
2014-12-05 22:29:58,@HippieChic82
2014-12-05 22:29:58,@jhonnyC323,@KeithOlbermann
2014-12-05 22:29:58,@HollyBerrii,@OBS_StL
2014-12-05 22:29:58,@abcountry206,@surrealintel
2014-12-05 22:29:58,@irwieftjacob,@surrealintel
2014-12-05 22:29:57,@Radiance_Cooper,@Bipartisanism
2014-12-05 22:29:57,@firemanjohn628,@shazza_razza
2014-12-05 22:29:57,@Car_CG,@YourAnonNews
2014-12-05 22:29:57,@NLuvWitUOnly,@YourAnonNews
2014-12-05 22:29:56,@gabirojaspe,@laureldavilacpa
2014-12-05 22:29:56,@tiredlaidback,@Bipartisanism
2014-12-05 22:29:55,@CortinaErnie,@vinniemagnani
2014-12-05 22:29:55,@shylohg,@YourAnonNews
2014-12-05 22:29:54,@Ashbitious,@TheAUPlainsman
2014-12-05 22:29:53,@11paulettosgs,@sexiyest
2014-12-05 22:29:53,@MaryAnneKnefel,@MtnMD
2014-12-05 22:29:52,@B_H2OS,@Seleza
2014-12-05 22:29:52,@iamneoTW
2014-12-05 22:29:51,@fl0wn_,@johnzangas
2014-12-05 22:29:50,@KatuahCareavan,@girlisyousrs
2014-12-05 22:29:50,@PhoebeWeatherfi,@NicholsUprising
2014-12-05 22:29:50,@surrealintel
2014-12-05 22:29:50,@iamDTG,@cthagod
2014-12-05 22:29:48,@JDaddyKiza,@ozchrisrock
2014-12-05 22:29:48,@CabrilloW,@sexiyest
2014-12-05 22:29:48,@padulo_mario,@DuncanWhitehead
2014-12-05 22:29:48,@AgatheSchwaar,@lifewannaB_Easy
2014-12-05 22:29:47,@Natalie91231732,@MatthewACherry
2014-12-05 22:29:46,@JohanaWilkerso2,@sexiyest
2014-12-05 22:29:46,@VinnyKang,@JFXM
2014-12-05 22:29:46,@MsTiggy
2014-12-05 22:29:46,@ItsCharlieKelly
2014-12-05 22:29:45,@flagrantfuckery,@shazza_razza
2014-12-05 22:29:45,@AllAreNoOne
2014-12-05 22:29:45,@NVanreybrouck
2014-12-05 22:29:45,@Sage_GreenEyes,@Bipartisanism
2014-12-05 22:29:45,@TenikkaANjax
2014-12-05 22:29:45,@I_Wunder_Why,@KathrynBruscoBk
2014-12-05 22:29:45,@francesjkey,@JFXM
2014-12-05 22:29:44,@rchap508
2014-12-05 22:29:44,@Just_A_Jane,@OccupyWallStNYC
2014-12-05 22:29:44,@bernice6v1146,@sexiyest
2014-12-05 22:29:43,@shamichael8,@joshabla
2014-12-05 22:29:42,@fortune500UFO,@YourAnonNews
2014-12-05 22:29:41,@CortinaErnie,@YourAnonNews
2014-12-05 22:29:41,@casey_1888,@KeeganNYC
2014-12-05 22:29:41,@sugardoe,@_blissdavis
2014-12-05 22:29:39,@laureldavilacpa
2014-12-05 22:29:39,@NewYorkPhotoGal,@Starseed52
2014-12-05 22:29:39,@SmokeintheCity,@Bipartisanism
2014-12-05 22:29:38,@BrittanyUSC2011,@LeslieMarshall
2014-12-05 22:29:38,@DefundMSM
2014-12-05 22:29:38,@Abububu7,@DuncanWhitehead
2014-12-05 22:29:37,@Raqueal_Monroe,@Bipartisanism
2014-12-05 22:29:37,@vonsemmlerla,@sexiyest
2014-12-05 22:29:36,@pkickorlando,@YourAnonNews
2014-12-05 22:29:36,@ashkenaziilana7
2014-12-05 22:29:36,@kanemgmt
2014-12-05 22:29:36,@GKCsquared,@Bipartisanism
2014-12-05 22:29:36,@SeeUTamar_row,@March_On_Main
2014-12-05 22:29:35,@Go_Fuck_Urself3,@Veteran_Show
2014-12-05 22:29:35,@TheBrittanyF,@KeithOlbermann
2014-12-05 22:29:35,@AlexMarianyi
2014-12-05 22:29:34,@SpatzieLover,@OwlsAsylum
2014-12-05 22:29:33,@DOOM_ALERT
2014-12-05 22:29:33,@orgikbenhetzat,@SabrinaChoice
2014-12-05 22:29:31,@newbr33d,@ThisisCH
2014-12-05 22:29:31,@NikkiSaysStuff
2014-12-05 22:29:30,@wyrth_,@ChicagoRising
2014-12-05 22:29:30,@kittywhompiss,@tplobo18
2014-12-05 22:29:30,@enigmaliq,@BlkHistStudies
2014-12-05 22:29:29,@greateccle,@sexiyest
2014-12-05 22:29:29,@marcus192837
2014-12-05 22:29:28,@G2EVera
2014-12-05 22:29:28,@Duped,@TheObamaDiary
2014-12-05 22:29:27,@krystalisfeisty,@Bipartisanism
2014-12-05 22:29:27,@patrickquinn007,@rightnowio_feed
2014-12-05 22:29:27,@CortinaErnie,@70torinoman
2014-12-05 22:29:27,@WhoisRainbow,@JackieStrano
2014-12-05 22:29:27,@Trenarcisse,@BigBoi
2014-12-05 22:29:26,@OljaNY1,@JoshEiniger7
2014-12-05 22:29:26,@iam_laGiGi,@TherealTaraji
2014-12-05 22:29:26,@BrittanyUSC2011,@Chanelfuckup
2014-12-05 22:29:26,@johnnystone3,@Bipartisanism
2014-12-05 22:29:26,@Strikecat47,@BBCNewsUS
2014-12-05 22:29:25,@popmurtha,@KeithOlbermann
2014-12-05 22:29:23,@PWeiskel08
2014-12-05 22:29:23,@Aktion_Jaksun,@TheChainBreaker
2014-12-05 22:29:23,@grace_goddard1,@GlobalRevLive
2014-12-05 22:29:22,@twitphoebia
2014-12-05 22:29:22,@JohnnyBeChillen,@steveroggenbuck
2014-12-05 22:29:22,@dat_Matt_tho
2014-12-05 22:29:21,@Jyna_K,@Adinoadonai
2014-12-05 22:29:21,@tjadenharhay7aw,@sexiyest
2014-12-05 22:29:21,@YusefforPeace,@MatthewACherry
2014-12-05 22:29:21,@NadirahOWBari
2014-12-05 22:29:20,@DanielaS03,@humzaq126
2014-12-05 22:29:20,@gemswinc,@nycjim
2014-12-05 22:29:20,@thebandit261,@JoetheSicilian1
2014-12-05 22:29:18,@shylohg,@AnonServo
2014-12-05 22:29:18,@Starseed52
2014-12-05 22:29:18,@johndew12,@SteveRustad1
2014-12-05 22:29:18,@ArtMusicLife
2014-12-05 22:29:17,@BenBenimMusa,@BenFranklin06
2014-12-05 22:29:17,@jileymccvnn,@GlobalRevLive
2014-12-05 22:29:17,@bodycamsamerica,@JL_Chadbourne
2014-12-05 22:29:17,@seankelly014,@NicholsUprising
2014-12-05 22:29:17,@lgib15,@KeithOlbermann
2014-12-05 22:29:16,@Ralnad49
2014-12-05 22:29:16,@erhardvf,@sexiyest
2014-12-05 22:29:16,@zsf__,@lifewannaB_Easy
2014-12-05 22:29:16,@kittingergr,@sexiyest
2014-12-05 22:29:16,@GillianBauer3
2014-12-05 22:29:14,@Skywriter2013,@BradThor
2014-12-05 22:29:14,@StanHalbert,@LeonCarrington
2014-12-05 22:29:14,@_Djiimon,@70torinoman
2014-12-05 22:29:14,@CaballoNegrito,@YourAnonNews
2014-12-05 22:29:13,@sahi_100,@ozchrisrock
2014-12-05 22:29:12,@SpatzieLover,@KeithOlbermann
2014-12-05 22:29:12,@rafaeltmoros,@TheZOMB
2014-12-05 22:29:11,@edtorres77,@JustinBarracosa
2014-12-05 22:29:11,@flagrantfuckery,@H0XH4
2014-12-05 22:29:11,@cupcaker,@Bipartisanism
2014-12-05 22:29:11,@speakforwhocant,@MatthewACherry
2014-12-05 22:29:11,@nomo18gmo,@LeftSentThis
2014-12-05 22:29:10,@Veteran_Show
2014-12-05 22:29:10,@ZarZanganeh,@LeinzCNN
2014-12-05 22:29:09,@cuprousgonzalez,@sexiyest
2014-12-05 22:29:09,@spncrpatterson,@GotNewsDotCom
2014-12-05 22:29:08,@RockyMissouri,@KeithOlbermann
2014-12-05 22:29:08,@maurakeefe
2014-12-05 22:29:07,@IrmgardBrennan1,@sexiyest
2014-12-05 22:29:07,@_tylermello
2014-12-05 22:29:07,@natinzzy,@cthagod
2014-12-05 22:29:06,@iloveaubrey90,@ImJessicaWilley
2014-12-05 22:29:06,@BrandonSheh,@humzaq126
2014-12-05 22:29:06,@hotcocoa89
2014-12-05 22:29:06,@3ChicsPolitico,@NicholsUprising
2014-12-05 22:29:05,@aikins_sarah,@Bipartisanism
2014-12-05 22:29:05,@iamindigoblak
2014-12-05 22:29:04,@A_Oh_Kay,@humzaq126
2014-12-05 22:29:04,@KatuahCareavan,@AtwaterWCVB
2014-12-05 22:29:03,@EmpericalArt,@iainlevine
2014-12-05 22:29:03,@angela_williams,@soit_goes
2014-12-05 22:29:03,@AnonKopimi,@YourAnonGlobal
2014-12-05 22:29:02,@HOUmanitarian,@ImJessicaWilley
2014-12-05 22:29:02,@NoPressure365,@TheCompanyMan
2014-12-05 22:29:02,@bethanypaige0,@JFXM
2014-12-05 22:29:00,@ebowzzz,@humzaq126
2014-12-05 22:28:59,@RaheemRashid,@BET
2014-12-05 22:28:58,@VinMoose,@Bipartisanism
2014-12-05 22:28:58,@jbrizzy58,@ellismuzicchild
2014-12-05 22:28:57,@orgikbenhetzat,@stacos
2014-12-05 22:28:57,@idilkizoglu,@bethschechter
2014-12-05 22:28:57,@MsChinaD,@Slate
2014-12-05 22:28:57,@carolynsbuddy,@Nettaaaaaaaa
2014-12-05 22:28:56,@oPHILOSORAPTORo
2014-12-05 22:28:56,@halleyliz
2014-12-05 22:28:56,@Staticchicken
2014-12-05 22:28:55,@emarkjacobs,@handsupunited_
2014-12-05 22:28:55,@Ebsje,@NewYorker
2014-12-05 22:28:55,@PeaceKnitter,@Bipartisanism
2014-12-05 22:28:54,@KvarBlack
2014-12-05 22:28:54,@TwigOlBitties,@MatthewACherry
2014-12-05 22:28:53,@meowwcydnee,@OwlsAsylum
2014-12-05 22:28:53,@Acamus27,@Bipartisanism
2014-12-05 22:28:53,@bolfriendly43kp,@sexiyest
2014-12-05 22:28:52,@MzDivah67,@edshow
2014-12-05 22:28:52,@reaganmon1512,@sexiyest
2014-12-05 22:28:52,@BobWirt8SF
2014-12-05 22:28:52,@_lauraiam,@FACESCouncil
2014-12-05 22:28:51,@kay_warner23,@TheAUPlainsman
2014-12-05 22:28:51,@sevenwithcheese,@LionelMedia
2014-12-05 22:28:50,@HarryHackBoston
2014-12-05 22:28:50,@filmorea1380,@sexiyest
2014-12-05 22:28:50,@tahoesarahkay,@TheBlondePrizzi
2014-12-05 22:28:50,@Marley_yabish,@KeeganNYC
2014-12-05 22:28:49,@CrownGrandRoyal,@aPhDStudent
2014-12-05 22:28:48,@OSC______P,@Bipartisanism
2014-12-05 22:28:48,@Hillbilly_News
2014-12-05 22:28:48,@sevenwithcheese,@LionelMedia
2014-12-05 22:28:47,@montavodandolo,@ChicagoRising
2014-12-05 22:28:47,@miraayus,@MatthewACherry
2014-12-05 22:28:47,@AnonKopimi,@YourAnonGlobal
2014-12-05 22:28:46,@FunnyDudeMarcus,@amnesty
2014-12-05 22:28:46,@UrbanDanie,@Juice4DaThirsty
2014-12-05 22:28:46,@popcornreel
2014-12-05 22:28:46,@karenheck
2014-12-05 22:28:45,@BEntertainers2
2014-12-05 22:28:45,@ImaTigerrr,@SauloCorona
2014-12-05 22:28:45,@annabadill0,@babyitsmb
2014-12-05 22:28:44,@CaballoNegrito,@YourAnonNews
2014-12-05 22:28:43,@M_C_peepants,@GotNewsDotCom
2014-12-05 22:28:42,@KFNX_Headlines,@RealAlexJones
2014-12-05 22:28:42,@kiaraAUDREY,@BrotherJesse
2014-12-05 22:28:42,@VinMoose,@OWSLibrary
2014-12-05 22:28:42,@BasedMoonie
2014-12-05 22:28:41,@DanielaBrunoM,@DwayneDuggerII
2014-12-05 22:28:41,@dreamerXception,@rightnowio_feed
2014-12-05 22:28:41,@rochshelly,@Bipartisanism
2014-12-05 22:28:40,@johncitysq
2014-12-05 22:28:39,@KeithOlbermann
2014-12-05 22:28:39,@jiandeleon,@MatthewACherry
2014-12-05 22:28:37,@aagsdotcom,@anonOPERATI0N
2014-12-05 22:28:37,@je1bc,@amnesty
2014-12-05 22:28:37,@SheepdogCadet,@SenatorBoxer
2014-12-05 22:28:37,@CheylaRogers,@SarahSchwartz
2014-12-05 22:28:36,@BrotherJesse
2014-12-05 22:28:36,@cornerrobot,@ohpolkadot
2014-12-05 22:28:36,@loriperez400,@aaronmiguel_
2014-12-05 22:28:36,@leveliathas9b,@sexiyest
2014-12-05 22:28:35,@BenFranklin06
2014-12-05 22:28:35,@fluentkleperi48,@sexiyest
2014-12-05 22:28:35,@Pablo_Paparazzo,@BBCNewsUS
2014-12-05 22:28:35,@GoddamnedBear,@AtwaterWCVB
2014-12-05 22:28:34,@AdrieneThorne
2014-12-05 22:28:34,@breanncla196,@sexiyest
2014-12-05 22:28:34,@sydneyk_isley
2014-12-05 22:28:33,@TheZOMB
2014-12-05 22:28:32,@Peuple_DeFrance,@Bea4Palestine
2014-12-05 22:28:32,@_tobeLani,@TheAUPlainsman
2014-12-05 22:28:32,@SocialistCat,@Anon_Online
2014-12-05 22:28:32,@GeeBrunswick,@PWeiskel08
2014-12-05 22:28:32,@brainbullet
2014-12-05 22:28:32,@schenickb,@sexiyest
2014-12-05 22:28:31,@Wildchildwendy,@nativekittens
2014-12-05 22:28:30,@saadbongo,@DuncanWhitehead
2014-12-05 22:28:30,@aikins_sarah,@Bipartisanism
2014-12-05 22:28:30,@riwired
2014-12-05 22:28:30,@MarisaMazriaK,@OwlsAsylum
2014-12-05 22:28:29,@ruc_da_jackel,@MsMegBee
2014-12-05 22:28:29,@2LadyRoma,@KennettDems
2014-12-05 22:28:28,@dactyldog
2014-12-05 22:28:28,@shazza_razza
2014-12-05 22:28:28,@retireleo,@USABillOfRights
2014-12-05 22:28:28,@AHoodTalks,@Bipartisanism
2014-12-05 22:28:28,@QSHYT1,@Power1051
2014-12-05 22:28:27,@JL_Chadbourne
2014-12-05 22:28:27,@bodycamsamerica,@NewsCritter
2014-12-05 22:28:26,@StarvinAfrican,@SarahSchwartz
2014-12-05 22:28:25,@ScottInSC,@palmaceiahome1
2014-12-05 22:28:25,@SabrinaChoice
2014-12-05 22:28:25,@tyxe33,@DuncanWhitehead
2014-12-05 22:28:25,@callalilyshine
2014-12-05 22:28:24,@rightnowio_feed,@H0XH4
2014-12-05 22:28:24,@ToneyHull,@sexiyest
2014-12-05 22:28:24,@mxbarclay,@rmnetwork
2014-12-05 22:28:23,@ImJessicaWilley
2014-12-05 22:28:23,@OneAwkwardMom,@Slate
2014-12-05 22:28:23,@TehNewYorkPost
2014-12-05 22:28:22,@irvTwerv,@NatureGuy101
2014-12-05 22:28:21,@Victorian_4Life,@LionelMedia
2014-12-05 22:28:21,@Endurance97,@BrotherJesse
2014-12-05 22:28:21,@DRKVDVNX,@AnonKopimi
2014-12-05 22:28:21,@mozboymedia,@Bipartisanism
2014-12-05 22:28:21,@JonUPS_,@LionelMedia
2014-12-05 22:28:20,@gliddentat,@sexiyest
2014-12-05 22:28:20,@nebulouswonder,@BrotherJesse
2014-12-05 22:28:20,@rmnetwork
2014-12-05 22:28:19,@irishgmama,@ilikemeto0
2014-12-05 22:28:19,@MarisaMazriaK
2014-12-05 22:28:19,@HazenWTAE
2014-12-05 22:28:19,@Qcetty
2014-12-05 22:28:19,@penketh_craig,@ozchrisrock
2014-12-05 22:28:18,@67silver,@JumaaneWilliams
2014-12-05 22:28:18,@PeaceKnitter,@Bipartisanism
2014-12-05 22:28:18,@nkvenugopal
2014-12-05 22:28:18,@STARRPOWERENT
2014-12-05 22:28:18,@OPRAHHATPARTY
2014-12-05 22:28:17,@geoffdmiller,@aterkel
2014-12-05 22:28:17,@RicksFingers
2014-12-05 22:28:16,@tlunn223
2014-12-05 22:28:16,@nomo18gmo,@OwlsAsylum
2014-12-05 22:28:15,@johnspatricc
2014-12-05 22:28:15,@mshindi05,@OBS_StL
2014-12-05 22:28:15,@schmeeeb,@AtwaterWCVB
2014-12-05 22:28:14,@sierramike320,@Bipartisanism
2014-12-05 22:28:14,@hbg1x48,@buell003
2014-12-05 22:28:14,@MoyraMahoney,@litbrit
2014-12-05 22:28:13,@Androoskii,@YourAnonNews
2014-12-05 22:28:13,@lady10314,@MichaelSkolnik
2014-12-05 22:28:13,@karlasmash,@WLTX
2014-12-05 22:28:13,@WESPAC_NY,@CaruchaLMeuse
2014-12-05 22:28:12,@dbowermanroth,@Slate
2014-12-05 22:28:12,@gord118,@jvplive
2014-12-05 22:28:12,@teka21bat,@JumaaneWilliams
2014-12-05 22:28:11,@es_hamilton,@BBCNewsUS
2014-12-05 22:28:10,@bodycamsamerica,@Jeannie_Hartley
2014-12-05 22:28:10,@LindjP,@punkboyinsf
2014-12-05 22:28:08,@endingHomelessn,@70torinoman
2014-12-05 22:28:08,@angelheart2015,@a1sha_online
2014-12-05 22:28:08,@CiteEvidence
2014-12-05 22:28:08,@LiveNewsyTweets,@_blissdavis
2014-12-05 22:28:08,@akilah_xo,@UWMulticultural
2014-12-05 22:28:08,@JonUPS_,@LionelMedia
2014-12-05 22:28:07,@kuro_arashi,@ActualidadRT
2014-12-05 22:28:07,@LahDell1,@MeekMill
2014-12-05 22:28:07,@043viteko,@sexiyest
2014-12-05 22:28:05,@demis_thebest,@occupythemob
2014-12-05 22:28:05,@llunavermella,@KeeganNYC
2014-12-05 22:28:05,@evanFmoore,@bobinchakABC7
2014-12-05 22:28:05,@Queen_L99,@Bipartisanism
2014-12-05 22:28:05,@chellex5_green,@AshleyAlese
2014-12-05 22:28:04,@shylohg,@YourAnonNews
2014-12-05 22:28:04,@amypetris
2014-12-05 22:28:03,@grgjnr,@MatthewACherry
2014-12-05 22:28:03,@jinglealltheRay,@gerardway
2014-12-05 22:28:02,@sierramike320,@PWeiskel08
2014-12-05 22:28:02,@ocreterre,@YourAnonNews
2014-12-05 22:28:01,@RBecksLee
2014-12-05 22:28:01,@WillSeattle,@amnesty
2014-12-05 22:28:01,@lacbeatons,@JamiaStarheart
2014-12-05 22:28:00,@hov9serica,@sexiyest
2014-12-05 22:28:00,@tyusteph,@TheBlondePrizzi
2014-12-05 22:28:00,@OneProudLiberal,@TobiTrojan
2014-12-05 22:28:00,@sheingolded4505,@sexiyest
2014-12-05 22:27:59,@dat_Matt_tho,@ACLUNJ
2014-12-05 22:27:58,@BossNiggaDeezus,@Bipartisanism
2014-12-05 22:27:58,@dreamerXception,@H0XH4
2014-12-05 22:27:58,@SerifeSero
2014-12-05 22:27:57,@irwieftjacob,@MrMilitantNegro
2014-12-05 22:27:56,@Bang_Bang_POW,@TheBlondePrizzi
2014-12-05 22:27:56,@shutuuup1,@BlkHistStudies
2014-12-05 22:27:56,@Babyg2135
2014-12-05 22:27:54,@suttonvene172,@sexiyest
2014-12-05 22:27:54,@SpeciesLvlThink
2014-12-05 22:27:53,@ZLawen,@BBCNewsUS
2014-12-05 22:27:53,@steveplace,@MatthewACherry
2014-12-05 22:27:53,@HuhKnee_Nut,@BaburRealer
2014-12-05 22:27:53,@_Taaneeuhh,@MatthewACherry
2014-12-05 22:27:53,@actuallygandhi,@StylistSunshine
2014-12-05 22:27:53,@traweekmauricio,@sexiyest
2014-12-05 22:27:53,@KarenSL
2014-12-05 22:27:52,@wiesoe,@kerrywashington
2014-12-05 22:27:52,@emarkjacobs
2014-12-05 22:27:51,@morgeson_,@BrotherJesse
2014-12-05 22:27:51,@twitphoebia
2014-12-05 22:27:51,@shamichael8,@ChicagoRising
2014-12-05 22:27:50,@kmcshotoftheday
2014-12-05 22:27:50,@vijayiyer,@OwlsAsylum
2014-12-05 22:27:50,@loraliepaddock,@MatthewACherry
2014-12-05 22:27:50,@LuciaWeiHe
2014-12-05 22:27:49,@grgjnr,@OwlsAsylum
2014-12-05 22:27:49,@VMorigan,@surrealintel
2014-12-05 22:27:49,@MCWWrestling
2014-12-05 22:27:48,@Radiance_Cooper,@nowthisnews
2014-12-05 22:27:48,@nkvenugopal
2014-12-05 22:27:46,@girlact75,@ianlake
2014-12-05 22:27:46,@mshindi05,@Bipartisanism
2014-12-05 22:27:46,@starnea24,@jasmyne
2014-12-05 22:27:46,@RudeTheFiasco,@GlobalRevLive
2014-12-05 22:27:46,@LoveTruthTrust
2014-12-05 22:27:45,@MikeyDanks,@GlobalRevLive
2014-12-05 22:27:45,@emthedivine,@PoliticalAnt
2014-12-05 22:27:44,@oralkar,@GotNewsDotCom
2014-12-05 22:27:44,@texafornianycer
2014-12-05 22:27:44,@emelitaesk,@sexiyest
2014-12-05 22:27:44,@morgeson_,@girlisyousrs
2014-12-05 22:27:43,@JoannVitali,@7News
2014-12-05 22:27:43,@linclinc19
2014-12-05 22:27:43,@PPupil,@jpegjoshua
2014-12-05 22:27:43,@SeeKatzTweet
2014-12-05 22:27:42,@elaineprettyeye,@BaburRealer
2014-12-05 22:27:41,@Chanelfuckup
2014-12-05 22:27:41,@chief_kiki
2014-12-05 22:27:40,@fififerenghi
2014-12-05 22:27:40,@LeslieMarshall
2014-12-05 22:27:39,@freshjkinz,@creativetimeNYC
2014-12-05 22:27:38,@girlact75,@JumaaneWilliams
2014-12-05 22:27:38,@TylerMJones,@AaronBlakeWP
2014-12-05 22:27:38,@demis_thebest,@TalbertSwan
2014-12-05 22:27:38,@IamtheMoLLy
2014-12-05 22:27:38,@PSogeco,@PalestinaRT
2014-12-05 22:27:37,@rushe_lauren,@BBCNewsUS
2014-12-05 22:27:36,@HoodFlow36,@JackieStrano
2014-12-05 22:27:36,@alinatede,@NicholsUprising
2014-12-05 22:27:36,@minefield101,@laura_rubalcaba
2014-12-05 22:27:35,@kristoscrisw,@sexiyest
2014-12-05 22:27:35,@olfashdeb,@ForrestBivens
2014-12-05 22:27:35,@Zendazed,@Zendaya
2014-12-05 22:27:35,@UUXMNR,@GlobalRevLive
2014-12-05 22:27:35,@girlact75,@creativetimeNYC
2014-12-05 22:27:35,@brii_nicoleee,@TheAUPlainsman
2014-12-05 22:27:34,@_NikkiShmurdaa,@occupythemob
2014-12-05 22:27:34,@michaelb1936,@70torinoman
2014-12-05 22:27:33,@I_Wunder_Why
2014-12-05 22:27:33,@nhilliard57,@TheBaxterBean
2014-12-05 22:27:32,@tyusteph,@NatureGuy101
2014-12-05 22:27:32,@SammyJoBoring
2014-12-05 22:27:32,@phi1ch,@AnarchoPhysics
2014-12-05 22:27:32,@Endurance97,@BrotherJesse
2014-12-05 22:27:32,@NewsCritter
2014-12-05 22:27:32,@makayla_tyler,@KeeganNYC
2014-12-05 22:27:31,@3arduini,@sexiyest
2014-12-05 22:27:31,@RealAme22568674,@JenD1974
2014-12-05 22:27:31,@Mike_Peake,@OccupyMyCat
2014-12-05 22:27:31,@m_shafiq1969,@ozchrisrock
2014-12-05 22:27:31,@HoodFlow36,@kerrywashington
2014-12-05 22:27:31,@memelas4U,@OccupyWallStNYC
2014-12-05 22:27:30,@bridgetbrehen,@favianna
2014-12-05 22:27:28,@deportfletchr3,@sexiyest
2014-12-05 22:27:27,@patrickquinn007,@rightnowio_feed
2014-12-05 22:27:26,@fawcetthuxt,@sexiyest
2014-12-05 22:27:26,@aikins_sarah,@Bipartisanism
2014-12-05 22:27:26,@BraveGirlLiving,@AtwaterWCVB
2014-12-05 22:27:25,@OmiTheRajan,@DotPolitics
2014-12-05 22:27:24,@johndew12,@NewYorkPhotoGal
2014-12-05 22:27:24,@edmeyer_able,@Bipartisanism
